Time,ISP_IN_MB,LAN_OUT_MB,ISP_uptime,Delta_ISP_IN_MB,Delta_LAN_OUT_MB,Delta_Time_hr,Restart
2025-12-29 05:00:02,2796.18,2363.53,1673.88,6.21,13.45,1.0,False
2025-12-29 06:00:02,2801.26,2371.63,1674.88,5.07,8.1,1.0,False
2025-12-29 07:00:02,2847.6,2384.52,1675.88,46.34,12.89,1.0,False
2025-12-29 08:00:01,2853.14,2390.55,1676.88,5.55,6.03,1.0,False
2025-12-29 09:00:02,2867.46,2425.84,1677.88,14.32,35.29,1.0,False
2025-12-29 10:00:01,2887.56,2481.05,1678.88,20.1,55.22,1.0,False
2025-12-29 11:00:01,2900.67,2501.56,1679.88,13.11,20.5,1.0,False
2025-12-29 12:00:02,2908.02,2514.42,1680.88,7.35,12.87,1.0,False
2025-12-29 13:00:01,2911.52,2517.88,1681.88,3.5,3.46,1.0,False
2025-12-29 14:00:02,2914.53,2519.88,1682.88,3.01,2.0,1.0,False
2025-12-29 15:00:01,2916.64,2521.28,1683.88,2.11,1.4,1.0,False
2025-12-29 16:00:02,2920.25,2574.49,1684.88,3.61,53.21,1.0,False
2025-12-29 17:00:01,2954.76,3336.5,1685.88,34.51,762.01,1.0,False
2025-12-29 18:00:02,3012.21,3731.9,1686.88,57.45,395.4,1.0,False
2025-12-29 19:00:01,3071.61,4042.98,1687.88,59.4,311.08,1.0,False
2025-12-29 20:00:02,3154.32,438.51,1688.88,82.71,491.54,1.0,False
2025-12-29 21:00:02,3228.66,1115.27,1689.88,74.34,676.76,1.0,False
2025-12-29 22:00:02,3259.26,2575.79,1690.88,30.61,1460.52,1.0,False
2025-12-29 23:00:01,3295.99,2713.2,1691.88,36.72,137.42,1.0,False
2025-12-30 00:00:02,3300.92,2717.62,1692.88,4.93,4.42,1.0,False
2025-12-30 01:00:02,3307.2,2727.53,1693.88,6.28,9.91,1.0,False
2025-12-30 02:00:01,3312.94,2733.7,1694.88,5.75,6.17,1.0,False
2025-12-30 03:00:02,3317.46,2741.3,1695.88,4.52,7.6,1.0,False
2025-12-30 04:00:02,3321.34,2745.95,1696.88,3.88,4.65,1.0,False
2025-12-30 05:00:01,3326.52,2752.86,1697.88,5.18,6.91,1.0,False
2025-12-30 06:00:01,3331.31,2759.37,1698.88,4.8,6.51,1.0,False
2025-12-30 07:00:01,3370.15,2770.14,1699.88,38.84,10.78,1.0,False
2025-12-30 08:00:02,3375.44,2775.62,1700.88,5.28,5.47,1.0,False
2025-12-30 09:00:01,3400.82,223.83,1701.88,25.38,1544.21,1.0,False
2025-12-30 10:00:02,3435.34,1666.44,1702.88,34.52,1442.61,1.0,False
2025-12-30 11:00:01,3464.76,4017.07,1703.88,29.42,2350.63,1.0,False
2025-12-30 12:00:01,3494.83,577.56,1704.88,30.06,656.49,1.0,False
2025-12-30 13:00:02,3649.86,1435.96,1705.88,155.04,858.4,1.0,False
2025-12-30 14:00:02,3703.58,2052.55,1706.88,53.72,616.6,1.0,False
2025-12-30 15:00:01,3765.01,2418.66,1707.88,61.43,366.11,1.0,False
2025-12-30 16:00:02,3822.3,2718.58,1708.88,57.3,299.92,1.0,False
2025-12-30 17:00:02,3843.51,3011.27,1709.88,21.2,292.69,1.0,False
2025-12-30 18:00:01,3850.96,3017.3,1710.88,7.46,6.03,1.0,False
2025-12-30 19:00:02,3857.63,3022.03,1711.88,6.67,4.73,1.0,False
2025-12-30 20:00:01,3866.99,3075.74,1712.88,9.36,53.72,1.0,False
2025-12-30 21:00:02,3875.47,3144.6,1713.88,8.48,68.85,1.0,False
2025-12-30 22:00:02,3893.0,3185.23,1714.88,17.53,40.64,1.0,False
2025-12-30 23:00:01,3922.63,3673.05,1715.88,29.62,487.81,1.0,False
2025-12-31 00:00:02,3942.26,3924.24,1716.88,19.63,251.19,1.0,False
2025-12-31 01:00:01,3945.59,3930.33,1717.88,3.33,6.09,1.0,False
2025-12-31 02:00:02,3949.29,3934.44,1718.88,3.7,4.11,1.0,False
2025-12-31 03:00:02,3954.19,3947.25,1719.88,4.9,12.82,1.0,False
2025-12-31 04:00:02,3958.44,3955.87,1720.88,4.25,8.62,1.0,False
2025-12-31 05:00:02,3960.98,3959.34,1721.88,2.54,3.47,1.0,False
2025-12-31 06:00:02,3964.42,3966.66,1722.88,3.44,7.32,1.0,False
2025-12-31 07:00:02,3977.25,3973.74,1723.88,12.84,7.08,1.0,False
2025-12-31 08:00:01,4035.33,4006.79,1724.88,58.08,33.05,1.0,False
2025-12-31 09:00:02,4045.88,4031.42,1725.88,10.55,24.63,1.0,False
2025-12-31 10:00:01,4093.15,202.6,1726.88,47.27,267.17,1.0,False
2025-12-31 11:00:01,59.93,1061.47,1727.88,62.77,858.87,1.0,False
2025-12-31 12:00:02,125.34,1393.01,1728.88,65.41,331.54,1.0,False
2025-12-31 13:00:02,217.0,2102.77,1729.88,91.66,709.77,1.0,False
2025-12-31 14:00:01,232.72,2689.93,1730.88,15.71,587.16,1.0,False
2025-12-31 15:00:01,255.19,3591.48,1731.88,22.47,901.55,1.0,False
2025-12-31 16:00:02,274.19,1706.1,1732.88,19.0,2210.62,1.0,False
2025-12-31 17:00:02,293.09,1837.48,1733.88,18.89,131.38,1.0,False
2025-12-31 18:00:01,337.14,2067.7,1734.88,44.06,230.21,1.0,False
2025-12-31 19:00:02,398.13,2557.11,1735.88,60.99,489.42,1.0,False
2025-12-31 20:00:01,462.1,2965.34,1736.88,63.97,408.23,1.0,False
2025-12-31 21:00:02,525.16,18.44,1737.88,63.06,1149.09,1.0,False
2025-12-31 22:00:01,562.09,233.23,1738.88,36.92,214.79,1.0,False
2025-12-31 23:00:02,614.7,566.05,1739.88,52.61,332.82,1.0,False
2026-01-01 00:00:02,666.96,769.4,1740.88,52.26,203.35,1.0,False
2026-01-01 01:00:01,796.28,899.81,1741.88,129.32,130.4,1.0,False
2026-01-01 02:00:01,803.53,1043.82,1742.88,7.24,144.01,1.0,False
2026-01-01 03:00:02,806.94,1048.66,1743.88,3.42,4.84,1.0,False
2026-01-01 04:00:01,810.37,1052.79,1744.88,3.42,4.13,1.0,False
2026-01-01 05:00:02,813.3,1055.67,1745.88,2.93,2.87,1.0,False
2026-01-01 06:00:01,819.96,1065.54,1746.88,6.66,9.87,1.0,False
2026-01-01 07:00:02,824.27,1073.56,1747.88,4.31,8.02,1.0,False
2026-01-01 08:00:01,914.45,1079.84,1748.88,90.18,6.27,1.0,False
2026-01-01 09:00:02,918.3,1084.89,1749.88,3.85,5.06,1.0,False
2026-01-01 10:00:02,926.57,1114.97,1750.88,8.27,30.07,1.0,False
2026-01-01 11:00:02,977.82,1429.33,1751.88,51.25,314.37,1.0,False
2026-01-01 12:00:01,1086.34,2534.71,1752.88,108.51,1105.38,1.0,False
2026-01-01 13:00:02,1192.05,2963.91,1753.88,105.71,429.2,1.0,False
2026-01-01 14:00:01,1264.93,3386.55,1754.88,72.88,422.64,1.0,False
2026-01-01 15:00:02,1284.36,3447.61,1755.88,19.44,61.06,1.0,False
2026-01-01 16:00:02,1301.22,3895.1,1756.88,16.85,447.49,1.0,False
2026-01-01 17:00:02,1359.87,222.02,1757.88,58.65,422.91,1.0,False
2026-01-01 18:00:02,1454.6,660.24,1758.88,94.73,438.22,1.0,False
2026-01-01 19:00:01,1599.65,867.61,1759.88,145.05,207.37,1.0,False
2026-01-01 20:00:02,1671.41,1177.9,1760.88,71.76,310.29,1.0,False
2026-01-01 21:00:01,1699.1,1517.42,1761.88,27.68,339.52,1.0,False
2026-01-01 22:00:02,1707.71,1591.85,1762.88,8.62,74.43,1.0,False
2026-01-01 23:00:01,1756.5,1632.27,1763.88,48.78,40.42,1.0,False
2026-01-02 00:00:02,1776.83,1662.9,1764.88,20.33,30.63,1.0,False
2026-01-02 01:00:01,1815.52,1669.72,1765.88,38.69,6.82,1.0,False
2026-01-02 02:00:02,1820.75,1674.59,1766.88,5.23,4.88,1.0,False
2026-01-02 03:00:02,1828.19,1688.46,1767.88,7.43,13.87,1.0,False
2026-01-02 04:00:02,1833.22,1695.23,1768.88,5.03,6.77,1.0,False
2026-01-02 05:00:01,1838.21,1699.41,1769.88,5.0,4.18,1.0,False
2026-01-02 06:00:02,1843.78,1708.47,1770.88,5.57,9.06,1.0,False
2026-01-02 07:00:01,1849.65,1715.68,1771.88,5.87,7.2,1.0,False
2026-01-02 08:00:02,1897.31,1722.49,1772.88,47.66,6.82,1.0,False
2026-01-02 09:00:02,1905.48,1846.27,1773.88,8.17,123.78,1.0,False
2026-01-02 10:00:02,1926.2,3201.94,1774.88,20.72,1355.67,1.0,False
2026-01-02 11:00:01,1956.71,1495.94,1775.88,30.51,2390.0,1.0,False
2026-01-02 12:00:02,1999.85,3260.73,1776.88,43.14,1764.78,1.0,False
2026-01-02 13:00:02,2044.48,1319.94,1777.88,44.62,2155.21,1.0,False
2026-01-02 14:00:02,2085.47,3655.79,1778.88,40.99,2335.85,1.0,False
2026-01-02 15:00:02,2130.35,688.54,1779.88,44.88,1128.74,1.0,False
2026-01-02 16:00:02,2191.47,1039.66,1780.88,61.11,351.12,1.0,False
2026-01-02 17:00:01,2249.47,1375.86,1781.88,58.0,336.2,1.0,False
2026-01-02 18:00:01,2352.41,2389.16,1782.88,102.94,1013.3,1.0,False
2026-01-02 19:00:02,2424.12,3138.88,1783.88,71.72,749.72,1.0,False
2026-01-02 20:00:02,2530.26,3612.14,1784.88,106.14,473.26,1.0,False
2026-01-02 21:00:02,2602.41,463.79,1785.88,72.15,947.65,1.0,False
2026-01-02 22:00:02,2660.4,639.62,1786.88,58.0,175.83,1.0,False
2026-01-02 23:00:02,2667.98,658.08,1787.88,7.58,18.46,1.0,False
2026-01-03 00:00:02,2676.97,683.79,1788.88,8.99,25.71,1.0,False
2026-01-03 01:00:02,2680.82,688.22,1789.88,3.85,4.43,1.0,False
2026-01-03 02:00:01,2685.03,707.62,1790.88,4.21,19.41,1.0,False
2026-01-03 03:00:02,2688.75,711.8,1791.88,3.72,4.18,1.0,False
2026-01-03 04:00:02,2692.9,718.14,1792.88,4.15,6.34,1.0,False
2026-01-03 05:00:02,2696.89,722.64,1793.88,3.99,4.5,1.0,False
2026-01-03 06:00:02,2702.02,730.7,1794.88,5.13,8.06,1.0,False
2026-01-03 07:00:01,2705.99,736.93,1795.88,3.97,6.23,1.0,False
2026-01-03 08:00:02,2736.13,759.95,1796.88,30.14,23.02,1.0,False
2026-01-03 09:00:01,2765.0,895.28,1797.88,28.87,135.34,1.0,False
2026-01-03 10:00:02,2795.22,1937.66,1798.88,30.22,1042.38,1.0,False
2026-01-03 11:00:01,2850.61,2751.77,1799.88,55.39,814.11,1.0,False
2026-01-03 12:00:02,2860.55,2786.4,1800.88,9.94,34.64,1.0,False
2026-01-03 13:00:01,2953.64,2952.89,1801.88,93.1,166.48,1.0,False
2026-01-03 14:00:02,2992.47,4030.58,1802.88,38.83,1077.7,1.0,False
2026-01-03 15:00:02,3023.08,1173.18,1803.88,30.61,1238.6,1.0,False
2026-01-03 16:00:01,3044.63,2458.48,1804.88,21.54,1285.29,1.0,False
2026-01-03 17:00:01,3096.21,2843.02,1805.88,51.58,384.54,1.0,False
2026-01-03 18:00:02,3206.56,25.27,1806.88,110.35,1278.25,1.0,False
2026-01-03 19:00:01,3231.34,1818.86,1807.88,24.78,1793.59,1.0,False
2026-01-03 20:00:02,3281.78,2043.75,1808.88,50.43,224.88,1.0,False
2026-01-03 21:00:02,3305.03,2509.59,1809.88,23.25,465.85,1.0,False
2026-01-03 22:00:02,3377.11,3240.71,1810.88,72.08,731.11,1.0,False
2026-01-03 23:00:01,3395.42,3686.19,1811.88,18.31,445.48,1.0,False
2026-01-04 00:00:02,3401.93,3760.13,1812.88,6.51,73.94,1.0,False
2026-01-04 01:00:02,3406.83,3766.04,1813.88,4.9,5.91,1.0,False
2026-01-04 02:00:01,3410.55,3770.06,1814.88,3.72,4.03,1.0,False
2026-01-04 03:00:01,3414.21,3775.63,1815.88,3.66,5.57,1.0,False
2026-01-04 04:00:01,3418.28,3782.16,1816.88,4.07,6.53,1.0,False
2026-01-04 05:00:02,3425.31,3844.19,1817.88,7.04,62.04,1.0,False
2026-01-04 06:00:01,3431.71,3856.9,1818.88,6.4,12.7,1.0,False
2026-01-04 07:00:01,3436.13,3864.05,1819.88,4.41,7.16,1.0,False
2026-01-04 08:00:02,3440.84,3869.22,1820.88,4.72,5.16,1.0,False
2026-01-04 09:00:01,3468.08,4070.21,1821.88,27.24,200.99,1.0,False
2026-01-04 10:00:01,3497.33,1051.31,1822.88,29.25,1077.09,1.0,False
2026-01-04 11:00:02,3525.2,1393.73,1823.88,27.87,342.43,1.0,False
2026-01-04 12:00:01,3653.63,3378.16,1824.88,128.42,1984.42,1.0,False
2026-01-04 13:00:02,3852.69,3931.97,1825.88,199.06,553.82,1.0,False
2026-01-04 14:00:02,3930.16,255.89,1826.88,77.47,419.92,1.0,False
2026-01-04 15:00:02,3960.48,1920.33,1827.88,30.33,1664.44,1.0,False
2026-01-04 16:00:02,4013.3,4016.49,1828.88,52.82,2096.16,1.0,False
2026-01-04 17:00:02,4016.64,4020.53,1829.88,3.34,4.03,1.0,False
2026-01-04 18:00:01,4020.2,4025.69,1830.88,3.56,5.17,1.0,False
2026-01-04 19:00:01,4028.4,4049.16,1831.88,8.19,23.47,1.0,False
2026-01-04 20:00:02,63.42,840.84,1832.88,131.02,887.68,1.0,False
2026-01-04 21:00:01,76.61,923.51,1833.88,13.19,82.67,1.0,False
2026-01-04 22:00:02,265.54,1044.57,1834.88,188.93,121.06,1.0,False
2026-01-04 23:00:01,312.45,1063.26,1835.88,46.91,18.69,1.0,False
2026-01-05 00:00:02,318.61,1072.97,1836.88,6.16,9.71,1.0,False
2026-01-05 01:00:02,328.65,1086.71,1837.88,10.04,13.74,1.0,False
2026-01-05 02:00:01,338.79,1099.37,1838.88,10.15,12.65,1.0,False
2026-01-05 03:00:02,346.95,1108.55,1839.88,8.16,9.18,1.0,False
2026-01-05 04:00:01,355.84,1125.65,1840.88,8.88,17.1,1.0,False
2026-01-05 05:00:02,368.25,1345.64,1841.88,12.41,219.99,1.0,False
2026-01-05 06:00:01,374.51,1357.5,1842.88,6.25,11.86,1.0,False
2026-01-05 07:00:01,385.76,1379.18,1843.88,11.25,21.69,1.0,False
2026-01-05 08:00:02,398.87,1471.21,1844.88,13.12,92.03,1.0,False
2026-01-05 09:00:02,427.63,1755.33,1845.88,28.76,284.11,1.0,False
2026-01-05 10:00:02,454.48,1862.92,1846.88,26.85,107.6,1.0,False
2026-01-05 11:00:01,461.8,1880.58,1847.88,7.32,17.66,1.0,False
2026-01-05 12:00:02,483.25,2046.18,1848.88,21.45,165.6,1.0,False
2026-01-05 13:00:01,505.8,2097.17,1849.88,22.55,50.98,1.0,False
2026-01-05 14:00:02,542.18,2198.94,1850.88,36.37,101.77,1.0,False
2026-01-05 15:00:01,583.61,2225.96,1851.88,41.44,27.02,1.0,False
2026-01-05 16:00:02,597.74,2397.42,1852.88,14.12,171.46,1.0,False
2026-01-05 17:00:02,628.28,2729.5,1853.88,30.55,332.08,1.0,False
2026-01-05 18:00:02,662.45,3206.67,1854.88,34.17,477.17,1.0,False
2026-01-05 19:00:02,701.25,596.94,1855.88,38.8,1486.27,1.0,False
2026-01-05 20:00:01,735.04,2122.64,1856.88,33.8,1525.7,1.0,False
2026-01-05 21:00:02,778.09,2214.55,1857.88,43.05,91.91,1.0,False
2026-01-05 22:00:02,799.03,2358.14,1858.88,20.94,143.59,1.0,False
2026-01-05 23:00:02,1008.71,2448.43,1859.88,209.68,90.29,1.0,False
2026-01-06 00:00:02,1017.42,2468.24,1860.88,8.71,19.82,1.0,False
2026-01-06 01:00:01,1023.39,2501.61,1861.88,5.97,33.36,1.0,False
2026-01-06 02:00:01,1029.22,2523.6,1862.88,5.83,22.0,1.0,False
2026-01-06 03:00:02,1036.47,2537.56,1863.88,7.25,13.96,1.0,False
2026-01-06 04:00:02,1045.8,2877.29,1864.88,9.33,339.74,1.0,False
2026-01-06 05:00:02,1052.33,2948.22,1865.88,6.53,70.92,1.0,False
2026-01-06 06:00:02,1060.58,2960.44,1866.88,8.25,12.22,1.0,False
2026-01-06 07:00:02,1066.45,2986.98,1867.88,5.87,26.55,1.0,False
2026-01-06 08:00:01,1072.68,3003.0,1868.88,6.23,16.01,1.0,False
2026-01-06 09:00:02,1103.78,3125.22,1869.88,31.1,122.23,1.0,False
2026-01-06 10:00:01,1122.95,3189.81,1870.88,19.17,64.59,1.0,False
2026-01-06 11:00:02,1155.94,3271.77,1871.88,33.0,81.96,1.0,False
2026-01-06 12:00:02,1162.73,3315.55,1872.88,6.79,43.78,1.0,False
2026-01-06 13:00:02,1167.53,3321.24,1873.88,4.8,5.69,1.0,False
2026-01-06 14:00:01,1171.99,3327.62,1874.88,4.46,6.38,1.0,False
2026-01-06 15:00:02,1260.05,3364.67,1875.88,88.06,37.05,1.0,False
2026-01-06 16:00:01,1417.48,502.19,1876.88,157.44,1233.52,1.0,False
2026-01-06 17:00:01,1449.44,2665.94,1877.88,31.96,2163.75,1.0,False
2026-01-06 18:00:02,1469.39,803.12,1878.88,19.95,2233.18,1.0,False
2026-01-06 19:00:01,1489.33,1055.17,1879.88,19.93,252.05,1.0,False
2026-01-06 20:00:02,1540.45,1404.32,1880.88,51.12,349.15,1.0,False
2026-01-06 21:00:01,1571.74,1748.22,1881.88,31.3,343.9,1.0,False
2026-01-06 22:00:02,1588.41,1785.74,1882.88,16.66,37.51,1.0,False
2026-01-06 23:00:02,1671.23,1810.69,1883.88,82.82,24.96,1.0,False
2026-01-07 00:00:02,1675.16,1817.47,1884.88,3.93,6.78,1.0,False
2026-01-07 01:00:02,1679.54,1822.36,1885.88,4.38,4.88,1.0,False
2026-01-07 02:00:02,1683.77,1829.6,1886.88,4.22,7.24,1.0,False
2026-01-07 03:00:01,1689.45,1856.84,1887.88,5.68,27.25,1.0,False
2026-01-07 04:00:02,1694.23,1889.48,1888.88,4.78,32.63,1.0,False
2026-01-07 05:00:02,1699.67,1946.04,1889.88,5.44,56.57,1.0,False
2026-01-07 06:00:02,1704.24,1952.9,1890.88,4.58,6.86,1.0,False
2026-01-07 07:00:01,1710.51,1965.28,1891.88,6.27,12.38,1.0,False
2026-01-07 08:00:02,1734.65,2167.77,1892.88,24.14,202.49,1.0,False
2026-01-07 09:00:01,1753.64,2303.0,1893.88,18.99,135.22,1.0,False
2026-01-07 10:00:02,1775.14,2378.45,1894.88,21.5,75.46,1.0,False
2026-01-07 11:00:02,1790.55,2426.54,1895.88,15.41,48.09,1.0,False
2026-01-07 12:00:02,1815.48,2508.26,1896.88,24.93,81.71,1.0,False
2026-01-07 13:00:02,1830.69,2553.51,1897.88,15.22,45.26,1.0,False
2026-01-07 14:00:02,1835.89,2561.83,1898.88,5.2,8.32,1.0,False
2026-01-07 15:00:02,1876.73,2674.28,1899.88,40.83,112.45,1.0,False
2026-01-07 16:00:02,1893.6,2724.54,1900.88,16.87,50.26,1.0,False
2026-01-07 17:00:02,1919.16,3790.2,1901.88,25.56,1065.66,1.0,False
2026-01-07 18:00:01,1981.72,699.59,1902.88,62.57,1005.39,1.0,False
2026-01-07 19:00:02,2042.6,991.69,1903.88,60.87,292.1,1.0,False
2026-01-07 20:00:01,2087.26,1653.81,1904.88,44.66,662.12,1.0,False
2026-01-07 21:00:02,2182.45,2103.35,1905.88,95.19,449.54,1.0,False
2026-01-07 22:00:02,2251.69,2265.08,1906.88,69.25,161.73,1.0,False
2026-01-07 23:00:01,2331.31,2327.47,1907.88,79.61,62.39,1.0,False
2026-01-08 00:00:02,2338.23,2335.95,1908.88,6.92,8.48,1.0,False
2026-01-08 01:00:02,2347.93,2374.61,1909.88,9.7,38.66,1.0,False
2026-01-08 02:00:01,2355.21,2443.05,1910.88,7.29,68.44,1.0,False
2026-01-08 03:00:02,2364.4,2518.2,1911.88,9.19,75.15,1.0,False
2026-01-08 04:00:02,2370.99,2533.67,1912.88,6.59,15.46,1.0,False
2026-01-08 05:00:02,2377.34,2546.73,1913.88,6.35,13.07,1.0,False
2026-01-08 06:00:01,2385.06,2595.45,1914.88,7.72,48.71,1.0,False
2026-01-08 07:00:02,2392.66,2615.72,1915.88,7.6,20.27,1.0,False
2026-01-08 08:00:01,2410.22,2740.47,1916.88,17.56,124.75,1.0,False
2026-01-08 09:00:02,2414.74,2749.64,1917.88,4.52,9.17,1.0,False
2026-01-08 10:00:02,2443.43,2890.97,1918.88,28.7,141.33,1.0,False
2026-01-08 11:00:01,2465.26,3131.59,1919.88,21.82,240.62,1.0,False
2026-01-08 12:00:02,2487.49,3201.35,1920.88,22.24,69.76,1.0,False
2026-01-08 13:00:02,2504.04,3236.76,1921.88,16.54,35.41,1.0,False
2026-01-08 14:00:01,2524.65,3262.06,1922.88,20.61,25.3,1.0,False
2026-01-08 15:00:02,2536.28,3295.55,1923.88,11.63,33.5,1.0,False
2026-01-08 16:00:02,2538.76,3315.04,1924.88,2.48,19.49,1.0,False
2026-01-08 17:00:02,2543.16,3334.01,1925.88,4.4,18.97,1.0,False
2026-01-08 18:00:02,2571.49,4022.08,1926.88,28.33,688.07,1.0,False
2026-01-08 19:00:01,2654.23,569.27,1927.88,82.74,643.18,1.0,False
2026-01-08 20:00:01,2680.64,1129.65,1928.88,26.42,560.38,1.0,False
2026-01-08 21:00:02,2709.01,1218.69,1929.88,28.37,89.04,1.0,False
2026-01-08 22:00:01,2782.08,1273.38,1930.88,73.07,54.69,1.0,False
2026-01-08 23:00:02,2868.85,1283.92,1931.88,86.77,10.54,1.0,False
2026-01-09 00:00:02,2873.98,1296.81,1932.88,5.13,12.89,1.0,False
2026-01-09 01:00:01,2885.24,1327.24,1933.88,11.27,30.43,1.0,False
2026-01-09 02:00:02,2891.8,1398.88,1934.88,6.56,71.64,1.0,False
2026-01-09 03:00:02,2900.63,1439.89,1935.88,8.82,41.01,1.0,False
2026-01-09 04:00:02,2908.28,1470.87,1936.88,7.65,30.97,1.0,False
2026-01-09 05:00:02,2915.58,1539.13,1937.88,7.3,68.26,1.0,False
2026-01-09 06:00:01,2923.87,1646.11,1938.88,8.28,106.98,1.0,False
2026-01-09 07:00:01,2931.45,1756.78,1939.88,7.59,110.67,1.0,False
2026-01-09 08:00:02,2955.85,2452.99,1940.88,24.4,696.21,1.0,False
2026-01-09 09:00:01,2972.18,2565.87,1941.88,16.33,112.89,1.0,False
2026-01-09 10:00:02,2996.25,2687.3,1942.88,24.07,121.42,1.0,False
2026-01-09 11:00:02,3009.5,2706.85,1943.88,13.25,19.55,1.0,False
2026-01-09 12:00:02,3029.44,2770.08,1944.88,19.94,63.23,1.0,False
2026-01-09 13:00:02,3050.73,2818.89,1945.88,21.29,48.81,1.0,False
2026-01-09 14:00:02,3076.56,3121.52,1946.88,25.83,302.63,1.0,False
2026-01-09 15:00:02,3116.39,3276.62,1947.88,39.83,155.1,1.0,False
2026-01-09 16:00:01,3134.89,339.62,1948.88,18.5,1159.0,1.0,False
2026-01-09 17:00:02,3170.86,1569.84,1949.88,35.97,1230.22,1.0,False
2026-01-09 18:00:02,3194.12,2978.3,1950.88,23.27,1408.46,1.0,False
2026-01-09 19:00:01,3213.5,349.26,1951.88,19.38,1466.96,1.0,False
2026-01-09 20:00:02,3280.83,1659.22,1952.88,67.33,1309.96,1.0,False
2026-01-09 21:00:01,3307.06,2509.45,1953.88,26.23,850.23,1.0,False
2026-01-09 22:00:02,3332.03,3061.88,1954.88,24.97,552.42,1.0,False
2026-01-09 23:00:02,3439.09,3459.81,1955.88,107.06,397.94,1.0,False
2026-01-10 00:00:02,3449.12,3988.71,1956.88,10.03,528.9,1.0,False
2026-01-10 01:00:02,3456.5,3997.55,1957.88,7.38,8.83,1.0,False
2026-01-10 02:00:01,3463.23,4047.81,1958.88,6.73,50.26,1.0,False
2026-01-10 03:00:02,3471.39,64.07,1959.88,8.17,112.27,1.0,False
2026-01-10 04:00:02,3478.36,82.92,1960.88,6.97,18.85,1.0,False
